localityId,localityName,dataId,x,y,latitude,longitude,zone,altitude,horiz_precision,vert_precision,planeType,dip,dipAzimuth,strike,declination,rockUnit,timedate,notes,dec_corrected,strike_corr,dipAzimuth_corr,measurer
c501376c4de00b49ca3fcd58569691a3, Locality 1, 266590e039c9c631fc91e8356b597cec,275175.3691,5172044.38,46.664197,-89.938935, 16T,278.090515,5,4, Bedding,20,359,269,-2.205, Copper Harbor Conglomerate , Tue Jul 31 09:17:39 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, faf84db724a97c67b49ae8eac42eb83a,275179.789,5172048.057,46.664232,-89.938879, 16T,278.491882,5,6, Bedding,17,6,276,-2.205, Copper Harbor Conglomerate , Tue Jul 31 09:17:28 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, f71ca932fe8156e878cbd281bb98b3d8,275179.8987,5172043.6,46.664192,-89.938875, 16T,284.44104,5,8, Bedding,20,356,266,-2.205, Copper Harbor Conglomerate , Tue Jul 31 09:17:20 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, 2145562f6f06e28b69dae2f4829e2ee2,275016.4306,5172006.889,46.663807,-89.940992, 16T,277.395813,5,6, Bedding,12,69,339,-2.205, Copper Harbor Conglomerate , Tue Jul 31 08:51:00 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, f285ded48106376c265b8c8aaf005b7b,275013.0214,5172006.723,46.663804,-89.941036, 16T,277.278564,10,12, Fault,21,73,343,-2.205, Copper Harbor Conglomerate , Tue Jul 31 08:50:12 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, 11bad273c6ae49400352d59ebdfa3329,275121.7011,5173045.37,46.673175,-89.940124, 16T,241.077332,10,16, Bedding,11,288,198,-2.205, Freda Formation, Mon Jul 30 14:09:49 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, eff0a1d58651340270a886dabfe3b298,275113.8134,5173024.979,46.67299,-89.940217, 16T,246.447876,10,8, Bedding,7,304,214,-2.205, Freda Formation, Mon Jul 30 14:06:10 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, f7f7a5fa4321e71c570b397aad2a8810,275128.4645,5172973.814,46.672535,-89.940001, 16T,246.511841,5,8, Bedding,9,321,231,-2.205, Freda Formation, Mon Jul 30 13:52:07 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, 25721a2868e2e5bd18d3d426feecaa8b,275128.2896,5172959.337,46.672404,-89.939996, 16T,247.017212,5,8, Bedding,9,326,236,-2.205, Freda Formation, Mon Jul 30 13:51:43 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, 137a0eaebbc0af1393ee4a8fd5029aae,275123.4509,5172951.823,46.672335,-89.940055, 16T,250.470093,5,6, Bedding,10,303,213,-2.205, Freda Formation, Mon Jul 30 13:51:21 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, 98d4fa8d0964481fe9ee974ff2567e68,275126.6776,5172933.717,46.672174,-89.940004, 16T,252.218628,5,6, Bedding,7,333,243,-2.205, Freda Formation, Mon Jul 30 13:50:20 2018, Red brown very fine sandstone ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, ce08f1463d58b58ae53d860afcf095f0,275141.8903,5172832.957,46.671273,-89.939757, 16T,254.763611,5,6, Bedding,18,341,251,-2.205, Nonesuch Formation, Mon Jul 30 13:35:56 2018, Purple to green siltstone ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, 80d55388ed4a7b0885d1c2cd2cda0e31,275090.8835,5172701.996,46.670079,-89.940359, 16T,268.992065,10,16, Bedding,17,10,280,-2.205, Nonesuch Formation, Mon Jul 30 13:24:01 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, aeedd444b4109298145a8593f1741aed,275108.1556,5172575.754,46.66895,-89.940072, 16T,252.51123,5,8, Bedding,16,2,272,-2.205, Nonesuch Formation, Mon Jul 30 12:42:01 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, ac42c04ea979c7e0130dcdbffad8463d,275139.9854,5172478.098,46.668083,-89.939608, 16T,260.433167,10,24, Bedding,19,8,278,-2.205, Nonesuch Formation, Mon Jul 30 12:24:41 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, 4c282736cdd8a3ae11b888a398478ab5,275166.249,5172349.129,46.666933,-89.939203, 16T,274.060547,5,12, Bedding,17,352,262,-2.205, Nonesuch Formation, Mon Jul 30 12:05:14 2018, Dark grey siltstone to very fine sandstone ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, 1781213a18eecb05c66c6bfb397922ec,275225.8856,5172209.27,46.665696,-89.938356, 16T,256.057007,5,6, Bedding,23,343,253,-2.205, Nonesuch Formation, Mon Jul 30 11:40:31 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, c6517e0bab4c57010dc757c4e19a1f5b,275232.815,5172174.234,46.665383,-89.938248, 16T,258.515747,5,4, Bedding,21,352,262,-2.205, Nonesuch Formation, Mon Jul 30 11:39:18 2018, Green shale/siltstone ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, 716b7fa3cd21ae72532c272d20aded63,275276.9815,5172132.771,46.665026,-89.937652, 16T,268.686218,10,8, Bedding,27,18,288,-2.205, Nonesuch Formation, Mon Jul 30 11:29:07 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, 6306948cafb3cc02870908dd9d6c9c10,275265.2932,5172099.325,46.664721,-89.937788, 16T,264.140259,10,12, Bedding,19,8,278,-2.205, Copper Harbor Conglomerate , Mon Jul 30 11:15:01 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, 4f12d20cbbf9fe7cdf20f2e24557a4a2,275273.9976,5172140.04,46.66509,-89.937694, 16T,281.817322,10,24, Bedding,20,358,268,-2.205, Nonesuch Formation, Mon Jul 30 11:03:51 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, e563809edab73380f643414f7af816d2,275277.3202,5172138.578,46.665078,-89.93765, 16T,284.56958,5,16, Bedding,19,352,262,-2.205, Nonesuch Formation, Mon Jul 30 11:03:36 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, 0f2c382ac20c20bd721c287eba2c7c21,275078.5804,5172051.329,46.664227,-89.940202, 16T,269.66333,5,6, Bedding,23,349,259,-2.205, Copper Harbor Conglomerate , Mon Jul 30 10:38:42 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, d5f8f4e36c2db85d98e5d78487de2673,275038.85,5172028.495,46.664009,-89.940709, 16T,281.887207,10,16, Bedding,19,354,264,-2.205, Copper Harbor Conglomerate , Mon Jul 30 10:33:38 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, 3f1f26252f92318576ae48d94e9448fe,275015.471,5172002.858,46.66377,-89.941002, 16T,271.504883,5,6, Fault,19,74,344,-2.205, Copper Harbor Conglomerate , Mon Jul 30 10:30:54 2018, Trough axis,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, 351e217a6a61048213a3c4c4ba0d0b76,274941.2442,5171815.708,46.662063,-89.94188, 16T,270.45752,5,6, Bedding,25,350,260,-2.205, Copper Harbor Conglomerate , Mon Jul 30 10:01:13 2018, Sandstone lense within cobble conglomerate ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, 60c02828f511fb8989335ac3a30c0de9,274908.2163,5171693.962,46.660958,-89.942252, 16T,290.997375,5,8, Bedding,19,351,261,-2.205, Copper Harbor Conglomerate , Mon Jul 30 09:55:54 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, 874ef6e6a2dd54d7ca346d67897d347e,274936.0125,5171551.182,46.659684,-89.941819, 16T,272.203247,5,6, Bedding,27,356,266,-2.205, Copper Harbor Conglomerate , Mon Jul 30 09:52:33 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, 2cc8b67691e3ab4713d3f1d6513061a9,274966.9081,5171499.89,46.659234,-89.941391, 16T,274.216003,5,12, Bedding,26,0,270,-2.205, Copper Harbor Conglomerate , Mon Jul 30 09:49:35 2018, Current ripples sandstone just below cobble conglomerate ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, 101116a86bc96cdb6421ec9ab4209425,275007.6152,5171445.997,46.658763,-89.940833, 16T,282.220642,5,8, Bedding,21,7,277,-2.205, Copper Harbor Conglomerate , Mon Jul 30 09:47:27 2018, Recessive sandstone interval downstream of falls within CHC,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, 1ead498ac2bf103654b52e0b6ffd3909,275029.5147,5171427.51,46.658604,-89.940538, 16T,279.404358,5,8, Bedding,22,354,264,-2.205, Copper Harbor Conglomerate , Mon Jul 30 09:43:26 2018, Sandstone bed within conglomerate at Lepisto Falls,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, 06db7bed338a71884f5ca9158eb13b29,689645.555,5148334.878,46.461909,-90.530151, 15T,283.861816,10,6, Bedding,73,308,218,-2.205, Freda Formation, Sun Jul 29 16:07:12 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, e0711122574ace40a9873cf5abc11b61,689649.402,5148329.283,46.461858,-90.530103, 15T,285.159424,10,4, Bedding,86,305,215,-2.205, Freda Formation, Sun Jul 29 16:06:50 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, 931981ce4da3ec1c7992cb2878f50a31,689658.5204,5148320.745,46.461779,-90.529988, 15T,279.559204,10,6, Bedding,85,309,219,-2.205, Nonesuch Formation, Sun Jul 29 16:06:12 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, 23e7d32cb47d0a5b4050170f1d30283d,689654.9788,5148267.954,46.461305,-90.530056, 15T,274.556641,10,4, Bedding,77,307,217,-2.205, Nonesuch Formation, Sun Jul 29 15:53:14 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, eeb38fbe4abec6b24a08ed7c1fffd0db,689657.3571,5148267.506,46.4613,-90.530025, 15T,274.359558,10,4, Bedding,83,308,218,-2.205, Nonesuch Formation, Sun Jul 29 15:53:00 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, e35a2e10cbb3867d37d68eb7e982b95e,689652.6817,5148270.133,46.461325,-90.530085, 15T,274.642944,10,12, Bedding,79,322,232,-2.205, Nonesuch Formation, Sun Jul 29 15:49:16 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, 5c7f8714663ea48e5d57982491d41170,689656.9723,5148262.917,46.461259,-90.530032, 15T,278.775513,10,24, Bedding,80,312,222,-2.205, Nonesuch Formation, Sun Jul 29 15:48:22 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, d4fa99d8c6e06a0d44ee81d60dec77c5,689727.2663,5148230.674,46.460949,-90.52913, 15T,289.666382,10,12, Bedding,78,299,209,-2.205, Nonesuch Formation, Sun Jul 29 15:31:37 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, 3e9872e6a062879b919e2f708ab9f68a,689906.0523,5148175.674,46.460405,-90.526827, 15T,323.179626,5,8, Bedding,80,291,201,-2.205, Copper Harbor Conglomerate , Sun Jul 29 15:05:33 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, 2f61e7566a480bfb23f2a5a679840ab5,681599.3981,5138531.75,46.375974,-90.638658, 15T,314.537476,5,6, Bedding,89,289,199,-2.205, Copper Harbor Conglomerate , Sun Jul 29 13:10:40 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, 4313418b538c38268e4376f9eceeb0e5,681434.7787,5138585.344,46.3765,-90.640776, 15T,298.50061,5,6, Bedding,82,277,187,-2.205, Nonesuch Formation, Sun Jul 29 11:54:19 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, 4ad00385da196384134d05d29401129b,681434.7735,5138585.883,46.376505,-90.640776, 15T,306.986816,10,4, Bedding,85,284,194,-2.205, Nonesuch Formation, Sun Jul 29 11:51:15 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, e44ff9bc0971b26094fc6bd44037f52c,681433.1847,5138583.627,46.376485,-90.640797, 15T,312.708923,10,12, Bedding,84,279,189,-2.205, Freda Formation, Sun Jul 29 11:50:36 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, d33a3698a09ec653cd0e7589facc5c49,681428.2668,5138587.149,46.376518,-90.64086, 15T,304.329712,5,8, Bedding,81,279,189,-2.205, Freda Formation, Sun Jul 29 11:50:04 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, faea1b6a95ad4db0a087d8141dd75a8b,681403.3376,5138600.784,46.376647,-90.641178, 15T,294.847534,5,6, Bedding,81,279,189,-2.205, Freda Formation, Sun Jul 29 11:47:25 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, c1935fb828423bb222c62501c15c3ffa,681401.8128,5138598.044,46.376623,-90.641199, 15T,294.21875,5,6, Bedding,81,270,180,-2.205, Freda Formation, Sun Jul 29 11:47:10 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, b310fc40aeddd5b90818610abe1a4275,681446.5997,5138583.479,46.37648,-90.640623, 15T,326.267334,5,12, Bedding,78,297,207,-2.205, Nonesuch Formation, Sat Jul 28 17:44:01 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, 21ba8425ed9ac3e36850a0e1dc76dcad,681446.5689,5138584.512,46.376489,-90.640623, 15T,326.384888,5,12, Bedding,79,304,214,-2.205, Nonesuch Formation, Sat Jul 28 17:43:32 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, a1f75b58807cc1bb2d5f27108b89ff9f,681446.5689,5138584.512,46.376489,-90.640623, 15T,322.713257,5,8, Bedding,76,297,207,-2.205, Nonesuch Formation, Sat Jul 28 17:42:38 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, 4416c0c31f20b9f72a7090549c4456e3,681446.5895,5138583.823,46.376483,-90.640623, 15T,319.658508,5,8, Bedding,78,305,215,-2.205, Nonesuch Formation, Sat Jul 28 17:42:14 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, 4cbecf8058e71b947f1fe65616ec094c,681448.0386,5138586.797,46.376509,-90.640603, 15T,308.281311,10,32, Bedding,80,296,206,-2.205, Nonesuch Formation, Sat Jul 28 17:41:59 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, a76c9c677a37c3a9f2d11cb41e49841e,681512.8549,5138564.434,46.376291,-90.63977, 15T,384.5271,0,0, Overturned Bedding,87,118,28,-2.205, Copper Harbor Conglomerate , Sat Jul 28 13:35:25 2018, DG18-11.6,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, 63dfca7a8b9d033c15b0d099c4bd4fa4,681518.289,5138567.697,46.376319,-90.639698, 15T,296.071411,0,0, Bedding,86,285,195,-2.205, Copper Harbor Conglomerate , Sat Jul 28 13:22:12 2018, Medium trained sandstone within transitional CHC to Nonesuch interval. ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, c693e1bf5a9431a7e1b9af95b7846cc7,681523.9582,5138564.547,46.376289,-90.639625, 15T,385.148926,0,0, Overturned Bedding,88,110,20,-2.205, Copper Harbor Conglomerate , Sat Jul 28 11:25:34 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, 0fb5103af2ff63782ea4938e34fa6b93,681523.2276,5138564.399,46.376288,-90.639635, 15T,385.148926,0,0, Bedding,89,294,204,-2.205, Copper Harbor Conglomerate , Sat Jul 28 11:24:28 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, c05f5e9e09ac092e2c1efc9b31d784c7,681523.9287,5138564.075,46.376285,-90.639626, 15T,393.328003,0,0, Bedding,87,287,197,-2.205, Copper Harbor Conglomerate , Sat Jul 28 11:22:09 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, 49246922e37fceb8596ca5a881e2b484,681523.9492,5138563.386,46.376278,-90.639626, 15T,393.328003,0,0, Bedding,89,294,204,-2.205, Copper Harbor Conglomerate , Sat Jul 28 11:21:46 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, 2954aacbed2acaaebdb6c8ef618dc154,681516.3193,5138564.193,46.376288,-90.639725, 15T,329.235718,0,0, Overturned Bedding,89,116,26,-2.205, Copper Harbor Conglomerate , Sat Jul 28 11:00:58 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, 1aaf83d10b21025d8bc966f5e5f0ac0b,681521.8973,5138562.636,46.376272,-90.639653, 15T,347.520386,0,0, Overturned Bedding,87,128,38,-2.205, Copper Harbor Conglomerate , Sat Jul 28 10:59:41 2018, ,yes,,,NSH
c501376c4de00b49ca3fcd58569691a3, Locality 1, b4c66648e13538ae68c8090069275ae4,681518.4123,5138563.566,46.376281,-90.639698, 15T,332.663025,0,0, Overturned Bedding,87,102,12,-2.205, Copper Harbor Conglomerate , Sat Jul 28 10:56:30 2018, ,yes,,,NSH
